Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6665516,2018-02-20 12:21:16,2018-02-02 08:19:50,246637,99148074,246637,402,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665516.sralite.1,SRX3642508,LMAD.8.14A0207,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,11444F10E3A40CD56A01E2A6EE954CFA,AEAF0877D93C3FD37188044721B638C6
SRR6665517,2018-02-20 12:21:16,2018-02-02 08:20:19,759499,305318598,759499,402,165,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665517.sralite.1,SRX3642507,LMAD.8.14A0205,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,B75DE31C1E011654AE055B4453AB0662,3E2D30068AD0FBBA42B20AEBC25A9664
SRR6665518,2018-02-20 12:21:16,2018-02-02 08:19:52,260494,104718588,260494,402,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665518.sralite.1,SRX3642506,LMAD.8.14A0203,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,3B3BA1E276E956ED3C1F65D1143BF18E,6A6E67536F69D496274D83F27CB29517
SRR6665519,2018-02-20 12:21:16,2018-02-02 08:20:21,707310,284338620,707310,402,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665519.sralite.1,SRX3642505,LMAD.8.14A0201,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,F41CE4A2A6328B2C33A30FC2B9CAD618,0ABA643CB52AE445FA5C6AECE9B76882
SRR6665520,2018-02-20 12:21:16,2018-02-02 08:19:44,50543,20318286,50543,402,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665520.sralite.1,SRX3642504,LMAD.8.14A0199,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,0AC7463048DC1B7CAE002A5A16D9EC0C,3FE9759ECF1A9D9D75160D8C2A9F66BD
SRR6665521,2018-02-20 12:21:16,2018-02-02 08:19:50,222191,89320782,222191,402,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665521.sralite.1,SRX3642503,LMAN.8.14A0159,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,8E4762576B7E141EF260B0CD71B63B4D,7504293FAB5A37E5E669E45824EDAFAC
SRR6665522,2018-02-20 12:21:16,2018-02-02 08:19:56,195381,78543162,195381,402,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665522.sralite.1,SRX3642502,LMAD.26.14A0397,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,3C4138B03612D946F3AAD8B51F2FDF12,0F73834B63AE765E9AE188C52468599F
SRR6665523,2018-02-20 12:21:16,2018-02-02 08:19:34,6417,2579634,6417,402,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665523.sralite.1,SRX3642501,LMAD.26.14A0391,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,504706643629E52C9194F1F54507075E,F177F499D1222B20156BF87246346516
SRR6665524,2018-02-20 12:21:16,2018-02-02 08:19:55,96432,38765664,96432,402,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665524.sralite.1,SRX3642500,LMAD.26.14A0389,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,514E963BF4F2BF1E2708FB03DA850177,A4A5E351FDD1C714AEDDA60BD82E76B2
SRR6665525,2018-02-20 12:21:16,2018-02-02 08:19:51,28802,11578404,28802,402,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665525.sralite.1,SRX3642499,LMAD.26.14A0387,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,AEE722921B16B1D05AEE6769F4DD2017,768380E5B865E2C8C5F9700067276BD2
SRR6665526,2018-02-20 12:21:16,2018-02-02 08:19:54,117345,47172690,117345,402,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665526.sralite.1,SRX3642498,LMAD.26.14A0385,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,3406AB3D8D819F1FA6F7693EFB426659,735AEDF515CA0E8480E77F8E59F99A26
SRR6665527,2018-02-20 12:21:16,2018-02-02 08:19:48,21362,8587524,21362,402,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665527.sralite.1,SRX3642497,LMAN.8.14A0265,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,44237273E283D166F783707366BBCB20,7F79CE07E8AB9FE7CE34B5130FF86D93
SRR6665528,2018-02-20 12:21:16,2018-02-02 08:19:55,55824,22441248,55824,402,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665528.sralite.1,SRX3642496,LMAD.26.14A0382,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,94BF1E3D2E353EB9ACF07288E70D6455,096F938EF1F39DFAD2AEE952C3330303
SRR6665529,2018-02-20 12:21:16,2018-02-02 08:20:03,305760,122915520,305760,402,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665529.sralite.1,SRX3642495,LMAD.26.14A0381,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,D90595AA4FF4C90ACD13441E5DC22633,F33B84A04D63F2017346B8869B5F83C5
SRR6665530,2018-02-20 12:21:15,2018-02-02 08:20:13,527416,212021232,527416,402,115,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665530.sralite.1,SRX3642494,LMAD.26.14A0401,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,D625EF6801887973F100B10FACF17E0E,E54D397296FF2B9DE2C12436A9B9423F
SRR6665531,2018-02-20 12:21:15,2018-02-02 08:19:58,112083,45057366,112083,402,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665531.sralite.1,SRX3642493,LMAD.26.14A0399,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,DC61B9851CAC3CBF2E6C8E157B557EEE,ED7A2E6F071B288B3754BB68C9A736F6
SRR6665532,2018-02-20 12:21:15,2018-02-02 08:20:04,314980,126621960,314980,402,82,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665532.sralite.1,SRX3642492,LMAN.8.14A0283,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,36600C3D8AC4BCD82863C340D2620861,7526853120727CAFBA2A18414CAFA2AF
SRR6665533,2018-02-20 12:21:15,2018-02-02 08:19:56,114706,46111812,114706,402,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665533.sralite.1,SRX3642491,LMAN.8.14A0287,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,D194647D54580A74C98E95AA691CF22A,2AB596A6496B9D6C58E0F67CC71FE629
SRR6665534,2018-02-20 12:21:15,2018-02-02 08:19:47,14184,5701968,14184,402,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665534.sralite.1,SRX3642490,LMAD.26.14A0041,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,A3086E9332CB8E42C803ED050EC9A793,848525AADF4570DDAF001F0386B9A310
SRR6665535,2018-02-20 12:21:15,2018-02-02 08:19:53,25643,10308486,25643,402,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665535.sralite.1,SRX3642489,LMAD.26.14A0079,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,63C9A4B245778B870236EBC7B1197253,2709E9F4C68198CDCBAF59CB8EE32378
SRR6665536,2018-02-20 12:21:15,2018-02-02 08:19:52,18126,7286652,18126,402,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665536.sralite.1,SRX3642488,LMAD.26.14A0029,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,14E77DC449C54B43C42CE4D73E1103BF,7D3CFEC04DD63F8962C3E7038029D3DE
SRR6665537,2018-02-20 12:21:15,2018-02-02 08:20:02,261630,105175260,261630,402,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665537.sralite.1,SRX3642487,LMAD.26.14A0030,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,70029A5C7C702542E8953A9FD5FFE735,A16ED91F83073100E06E224BEA619CA1
SRR6665538,2018-02-20 12:21:15,2018-02-02 08:20:02,22443,9022086,22443,402,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665538.sralite.1,SRX3642486,LMAD.26.14A0113,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,40B7C130D2A827099EE357A529067C9B,67F0ABC0F1BF7401C2515C06032EC04D
SRR6665539,2018-02-20 12:21:15,2018-02-02 08:20:06,281422,113131644,281422,402,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665539.sralite.1,SRX3642485,LMAD.26.14A0114,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,300057996D7129FF1F0125960F583CEF,D6577B95EE3FD823EA4BD559E72B0AFC
SRR6665540,2018-02-20 12:21:15,2018-02-02 08:20:41,916924,368603448,916924,402,198,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665540.sralite.1,SRX3642484,LMAD.26.14A0087,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,D1DE17C3970C31C0EEF5AC3F2026E88A,186826B4D1BB49891B891965CF92BEA5
SRR6665541,2018-02-20 12:21:15,2018-02-02 08:19:52,19067,7664934,19067,402,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665541.sralite.1,SRX3642483,LMAD.26.14A0093,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,506F426CE8F04CE417C05FD8AFF2C977,9579A1287792F10E94FBE0F59CAF2EEA
SRR6665542,2018-02-20 12:21:15,2018-02-02 08:20:09,65356,26273112,65356,402,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665542.sralite.1,SRX3642482,LMAD.26.14A0137,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,FE9F5033D28265D4003A28E681FF97E1,D3901A248184398A20028F3C3216C35C
SRR6665543,2018-02-20 12:21:15,2018-02-02 08:19:54,17886,7190172,17886,402,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665543.sralite.1,SRX3642481,LMAD.26.14A0155,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,653B9F3A53E66142010139411C914294,E81645E6D20AFB9E3016C6E4D3021176
SRR6665544,2018-02-20 12:21:15,2018-02-02 08:20:36,451307,181425414,451307,402,98,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665544.sralite.1,SRX3642480,LMAD.26.14A0491,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,47BACC8A309A65116BB4F7206FCF9396,E7108AB269B8608F1DD9C3ECA3AF0DBA
SRR6665545,2018-02-20 12:21:15,2018-02-02 08:19:57,95922,38560644,95922,402,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665545.sralite.1,SRX3642479,LMAD.26.14A0493,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,95C3FCEA884015DA193BCFB2C894FA2D,559732DFD52BCB6CE3E4AE4C1D546E29
SRR6665546,2018-02-20 12:21:15,2018-02-02 08:20:03,228863,92002926,228863,402,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665546.sralite.1,SRX3642478,LMAD.26.14A0485,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,6F1C2C26034ED1399F23ECCBC74EC3CF,D22547345881735778BA61E791A8A55B
SRR6665547,2018-02-20 12:21:15,2018-02-02 08:20:17,394895,158747790,394895,402,86,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665547.sralite.1,SRX3642477,LMAD.26.14A0487,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,006EFB3983FAAFAC2E1A0C0778FAA64A,CD8C1DC201589E6CD65D244FCB93F661
SRR6665548,2018-02-20 12:21:15,2018-02-02 08:19:41,3136,1260672,3136,402,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665548.sralite.1,SRX3642476,LMAD.26.14A0499,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,362A6FF16B0BC16CB1CF4ED457B98C12,C40F3EE7BE52566933CB8F0E7AD18C37
SRR6665549,2018-02-20 12:21:15,2018-02-02 08:20:06,203157,81669114,203157,402,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665549.sralite.1,SRX3642475,LMAD.26.14A0501,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,D00B2BA50DD1C04AD35400E78175FD16,4F3CE5313E4C53BE0EBD472F93AF81DB
SRR6665550,2018-02-20 12:21:15,2018-02-02 08:20:03,93484,37580568,93484,402,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665550.sralite.1,SRX3642474,LMAD.26.14A0495,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,E621818A14715E9A144F4A72F002FE48,B3A4471DFF11F479772EB56206786236
SRR6665551,2018-02-20 12:21:15,2018-02-02 08:20:05,81527,32773854,81527,402,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665551.sralite.1,SRX3642473,LMAD.26.14A0497,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,DF286CC2EA047A15DF50D7CF53A29779,EFF9C1E89F9CF36EB96B473B09BFDDFC
SRR6665552,2018-02-20 12:21:15,2018-02-02 08:20:17,259565,104345130,259565,402,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665552.sralite.1,SRX3642472,LMAD.26.14A0505,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,0604CD9D9AC357399E1386444D3F5CD3,0B259CA599871A54E9750FFB0DA868A9
SRR6665553,2018-02-20 12:21:15,2018-02-02 08:20:18,275260,110654520,275260,402,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665553.sralite.1,SRX3642471,LMAD.26.14A0507,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,C5B18B3DF2BB9C220E4710BC7554FA57,99AF1BC9388C63060054CE172E42793F
SRR6665554,2018-02-20 12:21:15,2018-02-02 08:20:12,128959,51841518,128959,402,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665554.sralite.1,SRX3642470,LMAN.26.14A0359,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,EBF8171A2BAEDCBE81AFC947F246B9B4,F02E2D91425D2777DD482FCF95251583
SRR6665555,2018-02-20 12:21:15,2018-02-02 08:20:15,227499,91454598,227499,402,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665555.sralite.1,SRX3642469,LMAN.26.14A0355,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,0C849B5EA01112132D1E2BAD446DFF79,4C47803ECF39CD0A59D4E4B5149EFA1C
SRR6665556,2018-02-20 12:21:15,2018-02-02 08:20:14,24014,9653628,24014,402,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/665/SRR6665556.sralite.1,SRX3642468,LMAN.26.14A0353,AMPLICON,RT-PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132042,PRJNA432663,,432663,SRS2907949,SAMN08456698,simple,1297885,plant metagenome,2014 Maize Phyllosphere,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA655054,,public,BA187C7EC03F524D487073702774A1A5,53A6EEE1FC3D077F026680460932176E
